Format Version,1.1,Take Name,Take 2014-10-13 02.41.46 PM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-13 14:41:46:50,Total Frames,1285

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
229,5970.391134,0.253909,0.361228,-0.575256,0.239548,0.363296,-0.397849,0.053324,0.356405,-0.414567,-0.298044,0.249504,-0.161429,-0.197017,0.238121,-0.121271,-0.288721,0.332098,-0.185376,-0.085448,0.221060,-0.124700,-0.431541,0.308605,-0.219621,-0.357053,0.323479,-0.202509,-0.215056,0.328396,-0.153650,-0.101764,0.314714,-0.147010,-0.138760,0.325415,-0.142720,-0.011386,0.206170,-0.144976,-0.040902,0.303777,-0.153251,0.070209,0.361386,-0.592936,-0.136498,0.232711,-0.112913,-0.371294,0.248773,-0.177854,-0.435145,0.243974,-0.195393
230,5970.399467,0.253909,0.361228,-0.575259,0.239547,0.363300,-0.397855,0.053324,0.356422,-0.414573,-0.297516,0.249174,-0.161793,-0.196377,0.238076,-0.121590,-0.288386,0.331210,-0.186441,-0.084892,0.221214,-0.124504,-0.432616,0.308475,-0.219783,-0.356544,0.323352,-0.202497,-0.214459,0.328417,-0.154082,-0.101302,0.315031,-0.147202,-0.138263,0.325605,-0.143077,-0.010653,0.206457,-0.143917,-0.039815,0.305543,-0.151524,0.070201,0.361368,-0.592927,-0.135957,0.232797,-0.113051,-0.370639,0.248648,-0.177789,-0.434631,0.243909,-0.195043
231,5970.407801,0.253905,0.361228,-0.575261,0.239544,0.363296,-0.397851,0.053322,0.356425,-0.414564,-0.297068,0.248938,-0.162091,-0.195771,0.237966,-0.121825,-0.287795,0.331132,-0.186491,-0.084376,0.221300,-0.124297,-0.432144,0.308484,-0.219361,-0.356071,0.323250,-0.202400,-0.213882,0.328338,-0.154355,-0.100833,0.315166,-0.147350,-0.138038,0.324735,-0.144073,-0.010018,0.206670,-0.142954,-0.039846,0.304884,-0.152399,0.070200,0.361373,-0.592929,-0.135547,0.232787,-0.113160,-0.370218,0.248463,-0.177781,-0.434156,0.243810,-0.194725
232,5970.416134,0.253899,0.361222,-0.575260,0.239544,0.363286,-0.397845,0.053323,0.356419,-0.414552,-0.296416,0.248872,-0.162142,-0.195204,0.237824,-0.122053,-0.287192,0.331046,-0.186542,-0.083855,0.221333,-0.124068,-0.431690,0.308503,-0.218954,-0.355512,0.323210,-0.202238,-0.213239,0.328202,-0.154616,-0.100199,0.315446,-0.147181,-0.137308,0.325660,-0.143552,-0.009383,0.206825,-0.141970,-0.038719,0.306420,-0.150551,0.070199,0.361386,-0.592948,-0.135049,0.232745,-0.113225,-0.369409,0.248961,-0.177108,-0.433616,0.243770,-0.194387
233,5970.424467,0.253907,0.361224,-0.575255,0.239540,0.363281,-0.397855,0.053327,0.356414,-0.414551,-0.295636,0.248980,-0.162174,-0.194534,0.237759,-0.122307,-0.286573,0.330962,-0.186714,-0.083317,0.221375,-0.123892,-0.431178,0.308606,-0.218598,-0.354906,0.323234,-0.202127,-0.212581,0.328172,-0.154840,-0.099660,0.315594,-0.147253,-0.136901,0.324864,-0.144355,-0.008680,0.207392,-0.140690,-0.038660,0.305663,-0.151403,0.070183,0.361369,-0.592912,-0.134482,0.232767,-0.113289,-0.368806,0.248468,-0.177552,-0.433034,0.243788,-0.194112
234,5970.432801,0.253902,0.361226,-0.575257,0.239543,0.363285,-0.397857,0.053322,0.356424,-0.414551,-0.294937,0.248929,-0.162548,-0.193819,0.237783,-0.122661,-0.285853,0.331064,-0.186845,-0.082661,0.221567,-0.123794,-0.430556,0.308774,-0.218296,-0.354207,0.323343,-0.202086,-0.211802,0.328192,-0.155229,-0.098932,0.315935,-0.147344,-0.136272,0.325022,-0.144699,-0.007982,0.207265,-0.140176,-0.037529,0.307288,-0.149738,0.070191,0.361374,-0.592917,-0.133902,0.232867,-0.113501,-0.368181,0.248440,-0.177715,-0.432363,0.243909,-0.193889
235,5970.441134,0.253904,0.361228,-0.575254,0.239541,0.363296,-0.397856,0.053324,0.356413,-0.414568,-0.294095,0.249058,-0.162860,-0.192919,0.237998,-0.123121,-0.285066,0.331158,-0.187277,-0.081876,0.221941,-0.123855,-0.429848,0.309008,-0.218077,-0.353479,0.323536,-0.202162,-0.210912,0.328492,-0.155711,-0.098221,0.316339,-0.147691,-0.135497,0.325437,-0.145140,-0.007182,0.207765,-0.139585,-0.037262,0.306997,-0.150632,0.070197,0.361372,-0.592920,-0.133148,0.233124,-0.113888,-0.367160,0.248753,-0.177599,-0.431616,0.244103,-0.193749
236,5970.449467,0.253908,0.361226,-0.575257,0.239548,0.363296,-0.397848,0.053323,0.356410,-0.414571,-0.293064,0.249362,-0.163250,-0.191872,0.238385,-0.123725,-0.284138,0.331474,-0.187676,-0.080947,0.222478,-0.124127,-0.429108,0.309256,-0.218039,-0.352603,0.323751,-0.202404,-0.209940,0.328764,-0.156456,-0.097551,0.315955,-0.149352,-0.134652,0.325969,-0.145788,-0.006156,0.208447,-0.139200,-0.035893,0.309116,-0.149138,0.070204,0.361375,-0.592932,-0.132264,0.233623,-0.114430,-0.366267,0.249374,-0.177421,-0.430692,0.244339,-0.193658
237,5970.457801,0.253910,0.361220,-0.575252,0.239544,0.363287,-0.397842,0.053328,0.356412,-0.414545,-0.292017,0.249650,-0.163792,-0.190741,0.238816,-0.124479,-0.282810,0.332079,-0.188005,-0.079874,0.223137,-0.124573,-0.428193,0.309572,-0.218136,-0.351669,0.324045,-0.202785,-0.208378,0.329608,-0.156703,-0.096641,0.316642,-0.149963,-0.133673,0.326589,-0.146574,-0.004901,0.209319,-0.138763,-0.035413,0.309509,-0.149936,0.070215,0.361389,-0.592944,-0.131218,0.234206,-0.115094,-0.365256,0.249241,-0.178122,-0.429722,0.244646,-0.193653
238,5970.466134,0.253906,0.361223,-0.575249,0.239546,0.363283,-0.397844,0.053331,0.356426,-0.414531,-0.290846,0.249946,-0.164389,-0.189504,0.239293,-0.125327,-0.281654,0.332498,-0.188675,-0.078659,0.223879,-0.125159,-0.427186,0.309895,-0.218320,-0.350588,0.324387,-0.203261,-0.207112,0.330119,-0.157612,-0.095560,0.317394,-0.150786,-0.132581,0.327278,-0.147496,-0.003676,0.210102,-0.138825,-0.034327,0.310112,-0.150599,0.070202,0.361377,-0.592920,-0.130008,0.234861,-0.115863,-0.364094,0.249522,-0.178520,-0.428571,0.245004,-0.193717
239,5970.474467,0.253900,0.361225,-0.575257,0.239545,0.363286,-0.397856,0.053331,0.356423,-0.414543,-0.289474,0.250476,-0.164950,-0.188164,0.239818,-0.126202,-0.280415,0.332960,-0.189337,-0.077429,0.224542,-0.125828,-0.426038,0.310154,-0.218600,-0.349419,0.324671,-0.203900,-0.205824,0.330646,-0.158646,-0.094228,0.319194,-0.150601,-0.131386,0.327989,-0.148479,-0.002407,0.210853,-0.139009,-0.032759,0.312318,-0.149704,0.070198,0.361385,-0.592943,-0.128758,0.235492,-0.116725,-0.362914,0.249847,-0.178956,-0.427378,0.245359,-0.193836
240,5970.482801,0.253903,0.361229,-0.575262,0.239541,0.363297,-0.397854,0.053320,0.356416,-0.414574,-0.287641,0.250971,-0.165448,-0.186676,0.240309,-0.127058,-0.279122,0.333248,-0.190327,-0.076023,0.225207,-0.126514,-0.425495,0.310642,-0.218866,-0.348143,0.324954,-0.204523,-0.204418,0.331088,-0.159747,-0.092870,0.319989,-0.151534,-0.129949,0.329488,-0.149054,-0.001037,0.211600,-0.139228,-0.031869,0.312244,-0.151468,0.070204,0.361387,-0.592948,-0.127414,0.236087,-0.117603,-0.361697,0.250053,-0.179525,-0.426096,0.245585,-0.194106
241,5970.491134,0.253905,0.361226,-0.575263,0.239546,0.363302,-0.397855,0.053315,0.356401,-0.414582,-0.286646,0.250956,-0.166446,-0.185056,0.240766,-0.127900,-0.277723,0.333495,-0.191273,-0.074456,0.225808,-0.127188,-0.423470,0.310676,-0.219227,-0.346743,0.325187,-0.205122,-0.202906,0.331443,-0.160787,-0.091562,0.319635,-0.153557,-0.128658,0.329143,-0.150736,0.000504,0.212274,-0.139489,-0.030503,0.313138,-0.152038,0.070204,0.361378,-0.592944,-0.125898,0.236603,-0.118472,-0.360042,0.250928,-0.179350,-0.424656,0.245833,-0.194372
242,5970.499467,0.253909,0.361226,-0.575259,0.239548,0.363292,-0.397850,0.053322,0.356413,-0.414562,-0.285127,0.251195,-0.167111,-0.183478,0.241091,-0.128700,-0.276248,0.333675,-0.192072,-0.072953,0.226234,-0.127801,-0.422692,0.311115,-0.219563,-0.345273,0.325437,-0.205677,-0.201433,0.331731,-0.161763,-0.089984,0.321175,-0.153182,-0.127197,0.329624,-0.151596,0.002032,0.212775,-0.139651,-0.029092,0.313905,-0.152305,0.070208,0.361381,-0.592947,-0.124274,0.237536,-0.118710,-0.358697,0.250674,-0.180367,-0.423078,0.246168,-0.194447
243,5970.507801,0.253905,0.361224,-0.575252,0.239550,0.363294,-0.397838,0.053321,0.356408,-0.414558,-0.283422,0.251560,-0.167506,-0.181835,0.241456,-0.129300,-0.274725,0.333873,-0.192788,-0.071392,0.226674,-0.128191,-0.421186,0.311352,-0.219878,-0.343717,0.325687,-0.206172,-0.199802,0.332056,-0.162500,-0.088495,0.321669,-0.153679,-0.125707,0.329989,-0.152292,0.003738,0.213270,-0.139629,-0.027587,0.314393,-0.152581,0.070203,0.361370,-0.592928,-0.122798,0.237398,-0.119795,-0.356809,0.251482,-0.180150,-0.421697,0.246312,-0.194789
244,5970.516134,0.253905,0.361224,-0.575252,0.239550,0.363287,-0.397846,0.053322,0.356405,-0.414554,-0.281849,0.251737,-0.168041,-0.180166,0.241791,-0.129773,-0.273065,0.334150,-0.193233,-0.069807,0.227100,-0.128511,-0.419601,0.311586,-0.220109,-0.342114,0.325906,-0.206557,-0.198163,0.332384,-0.163072,-0.086936,0.322152,-0.154112,-0.124120,0.330361,-0.152853,0.005374,0.213754,-0.139559,-0.026119,0.314930,-0.152772,0.070194,0.361369,-0.592911,-0.121228,0.237767,-0.120225,-0.355229,0.251234,-0.180939,-0.419894,0.246609,-0.194894
245,5970.524467,0.253905,0.361226,-0.575255,0.239542,0.363291,-0.397851,0.053328,0.356427,-0.414548,-0.280221,0.251848,-0.168517,-0.178451,0.242089,-0.130234,-0.271781,0.333620,-0.194264,-0.068139,0.227485,-0.128768,-0.417975,0.311807,-0.220294,-0.340470,0.326093,-0.206915,-0.197107,0.332055,-0.164391,-0.085532,0.321354,-0.155800,-0.122535,0.330680,-0.153368,0.007059,0.214241,-0.139482,-0.024520,0.315498,-0.152874,0.070205,0.361386,-0.592934,-0.119582,0.238132,-0.120659,-0.353748,0.251314,-0.181422,-0.418239,0.246779,-0.195087
246,5970.532801,0.253906,0.361230,-0.575258,0.239544,0.363297,-0.397863,0.053320,0.356420,-0.414565,-0.278324,0.251878,-0.168990,-0.176544,0.242351,-0.130743,-0.269579,0.334484,-0.194199,-0.066278,0.227913,-0.129133,-0.416157,0.311968,-0.220405,-0.339294,0.326360,-0.207392,-0.194722,0.332656,-0.164344,-0.083500,0.322891,-0.155065,-0.120780,0.330959,-0.153975,0.008947,0.214824,-0.139414,-0.022757,0.316038,-0.153106,0.070207,0.361378,-0.592932,-0.117751,0.238516,-0.121132,-0.351724,0.251537,-0.181545,-0.416283,0.246998,-0.195037
247,5970.541134,0.253902,0.361228,-0.575262,0.239541,0.363293,-0.397858,0.053322,0.356412,-0.414564,-0.276144,0.252340,-0.169105,-0.174531,0.242574,-0.131339,-0.267650,0.334563,-0.194692,-0.064304,0.228359,-0.129589,-0.414239,0.312005,-0.220594,-0.337411,0.326412,-0.207704,-0.192790,0.332755,-0.165030,-0.081605,0.323245,-0.155607,-0.118922,0.331176,-0.154656,0.010927,0.215338,-0.139560,-0.020852,0.316540,-0.153456,0.070205,0.361374,-0.592936,-0.115888,0.239432,-0.121149,-0.349925,0.251498,-0.181948,-0.414400,0.247008,-0.195223
248,5970.549467,0.253904,0.361225,-0.575256,0.239549,0.363292,-0.397845,0.053324,0.356423,-0.414545,-0.274187,0.252125,-0.169841,-0.172346,0.242753,-0.132037,-0.265748,0.334563,-0.195231,-0.062143,0.228783,-0.130142,-0.412258,0.311976,-0.220721,-0.335369,0.326390,-0.208088,-0.190687,0.332936,-0.165577,-0.079560,0.323445,-0.156378,-0.116823,0.331511,-0.155199,0.012853,0.215807,-0.139855,-0.018785,0.317177,-0.153679,0.070195,0.361369,-0.592928,-0.113726,0.239219,-0.122344,-0.347824,0.251506,-0.182239,-0.412357,0.247001,-0.195277
249,5970.557801,0.253905,0.361224,-0.575258,0.239541,0.363289,-0.397850,0.053328,0.356424,-0.414542,-0.271863,0.252306,-0.170059,-0.170003,0.242899,-0.132745,-0.263608,0.334423,-0.195917,-0.059953,0.229106,-0.130810,-0.410216,0.311855,-0.220897,-0.333248,0.326282,-0.208511,-0.188433,0.332892,-0.166487,-0.077519,0.322572,-0.158281,-0.114615,0.331524,-0.156266,0.015189,0.216257,-0.140217,-0.016649,0.317364,-0.154492,0.070208,0.361398,-0.592952,-0.111460,0.239414,-0.123218,-0.345656,0.251450,-0.182486,-0.410165,0.246950,-0.195311
250,5970.566134,0.253907,0.361226,-0.575255,0.239547,0.363293,-0.397847,0.053334,0.356426,-0.414548,-0.269490,0.251997,-0.170786,-0.167507,0.242851,-0.133692,-0.261194,0.334000,-0.196687,-0.057439,0.229182,-0.131789,-0.408105,0.311614,-0.221149,-0.328264,0.326146,-0.208287,-0.183984,0.332635,-0.167142,-0.075660,0.323838,-0.158211,-0.109838,0.329414,-0.156855,0.017151,0.218368,-0.141159,-0.012818,0.318424,-0.163415,0.066939,0.359123,-0.584290,-0.113338,0.239906,-0.125041,-0.344624,0.251141,-0.183082,-0.406440,0.248166,-0.195737
251,5970.574467,0.253907,0.361225,-0.575254,0.239546,0.363297,-0.397852,0.053325,0.356412,-0.414567,-0.267163,0.251545,-0.171632,-0.165008,0.242606,-0.134748,-0.258950,0.333784,-0.197591,-0.054995,0.229057,-0.132854,-0.405774,0.311321,-0.221371,-0.183529,0.332262,-0.168764,-0.072509,0.322728,-0.160249,-0.109775,0.331310,-0.158553,0.020013,0.216387,-0.141790,-0.011925,0.317397,-0.156611,0.070206,0.361373,-0.592936,-0.106676,0.239351,-0.125250,-0.341004,0.250898,-0.183270,-0.405463,0.246498,-0.195477,-0.328703,0.325576,-0.209609
252,5970.582801,0.253907,0.361229,-0.575251,0.239544,0.363294,-0.397853,0.053322,0.356418,-0.414558,-0.264685,0.251209,-0.172129,-0.162386,0.242288,-0.135569,-0.256442,0.333273,-0.198405,-0.052496,0.228697,-0.133965,-0.403412,0.310892,-0.221636,-0.180958,0.331975,-0.169649,-0.070061,0.323218,-0.160698,-0.107171,0.331686,-0.159430,0.022456,0.216423,-0.142459,-0.010330,0.316218,-0.159163,0.070197,0.361363,-0.592916,-0.104010,0.239019,-0.126352,-0.338563,0.250454,-0.183666,-0.403180,0.246007,-0.195733,-0.326287,0.325205,-0.210162
253,5970.591134,0.253905,0.361221,-0.575248,0.239546,0.363290,-0.397842,0.053327,0.356421,-0.414544,-0.261990,0.250530,-0.172711,-0.159780,0.241588,-0.136754,-0.253979,0.332568,-0.199328,-0.049876,0.228499,-0.134648,-0.400998,0.310290,-0.221955,-0.178307,0.331276,-0.170929,-0.067311,0.322502,-0.162244,-0.104602,0.330193,-0.161315,0.025147,0.215493,-0.143634,-0.006914,0.316616,-0.159251,0.070193,0.361369,-0.592915,-0.101398,0.238497,-0.127375,-0.336257,0.249824,-0.184116,-0.400121,0.245276,-0.195711,-0.323749,0.324498,-0.210810
254,5970.599467,0.253898,0.361227,-0.575257,0.239546,0.363288,-0.397848,0.053319,0.356415,-0.414555,-0.259125,0.249605,-0.173237,-0.157163,0.240944,-0.137473,-0.251679,0.331806,-0.200524,-0.047395,0.227364,-0.136013,-0.398622,0.309605,-0.222238,-0.175728,0.330206,-0.172267,-0.064711,0.321253,-0.163589,-0.102043,0.329280,-0.162751,0.027523,0.214658,-0.144503,-0.004319,0.315984,-0.160223,0.070202,0.361395,-0.592941,-0.098893,0.237912,-0.128248,-0.333483,0.249235,-0.184325,-0.398181,0.245001,-0.195775,-0.320804,0.323713,-0.211242
255,5970.607801,0.253902,0.361228,-0.575255,0.239542,0.363288,-0.397848,0.053322,0.356416,-0.414553,-0.256950,0.248844,-0.173854,-0.154659,0.239974,-0.138445,-0.249026,0.330716,-0.201167,-0.044926,0.226428,-0.136928,-0.396269,0.308913,-0.222448,-0.173131,0.329210,-0.173384,-0.062312,0.320682,-0.164592,-0.099451,0.328382,-0.163683,0.030224,0.213770,-0.145143,-0.001865,0.314631,-0.161727,0.070191,0.361376,-0.592928,-0.096442,0.236722,-0.129476,-0.331284,0.248355,-0.184805,-0.396050,0.244148,-0.196058,-0.318873,0.322894,-0.211912
256,5970.616134,0.253907,0.361227,-0.575263,0.239544,0.363296,-0.397853,0.053322,0.356413,-0.414573,-0.254917,0.247726,-0.174705,-0.152230,0.239028,-0.139160,-0.246852,0.329572,-0.202263,-0.042537,0.225512,-0.137524,-0.393895,0.308111,-0.222639,-0.170446,0.328521,-0.173961,-0.059845,0.318864,-0.166284,-0.097019,0.327944,-0.164409,0.032368,0.212787,-0.145612,0.000523,0.313750,-0.162147,0.070206,0.361371,-0.592943,-0.093989,0.236066,-0.129934,-0.328894,0.247497,-0.185140,-0.393611,0.243385,-0.196170,-0.316495,0.322040,-0.212334
257,5970.624467,0.253910,0.361226,-0.575263,0.239546,0.363294,-0.397857,0.053318,0.356415,-0.414571,-0.252663,0.246695,-0.175026,-0.149759,0.238328,-0.139491,-0.244098,0.328702,-0.202275,-0.040088,0.224741,-0.137892,-0.391453,0.307158,-0.222780,-0.168132,0.327048,-0.174893,-0.057428,0.318534,-0.166089,-0.094473,0.327013,-0.164876,0.034959,0.212115,-0.145624,0.002985,0.312635,-0.162665,0.070211,0.361375,-0.592937,-0.091473,0.235032,-0.130574,-0.326609,0.246554,-0.185278,-0.391093,0.242623,-0.196043,-0.314101,0.321025,-0.212626
258,5970.632801,0.253907,0.361222,-0.575256,0.239546,0.363288,-0.397850,0.053323,0.356411,-0.414566,-0.249965,0.246004,-0.175119,-0.147245,0.237382,-0.140027,-0.241569,0.327737,-0.202572,-0.037613,0.224148,-0.138067,-0.388942,0.306329,-0.222755,-0.165628,0.326111,-0.175239,-0.055037,0.317434,-0.166650,-0.092022,0.326004,-0.165383,0.037544,0.211642,-0.145496,0.005651,0.312906,-0.161485,0.070197,0.361380,-0.592929,-0.089110,0.234625,-0.130714,-0.323824,0.245700,-0.185228,-0.388681,0.241686,-0.196039,-0.311568,0.320125,-0.212829
259,5970.641134,0.253902,0.361227,-0.575249,0.239542,0.363289,-0.397842,0.053326,0.356420,-0.414550,-0.247644,0.245004,-0.175416,-0.144789,0.236779,-0.140249,-0.239258,0.326921,-0.202728,-0.035258,0.223910,-0.138001,-0.386514,0.305555,-0.222685,-0.163201,0.325256,-0.175465,-0.052673,0.316723,-0.166771,-0.089699,0.325255,-0.165522,0.039816,0.211274,-0.145400,0.007713,0.311158,-0.162684,0.070202,0.361385,-0.592937,-0.086695,0.233918,-0.131105,-0.321489,0.244815,-0.185295,-0.386287,0.240885,-0.195989,-0.309149,0.319290,-0.212949
260,5970.649467,0.253902,0.361227,-0.575252,0.239538,0.363287,-0.397853,0.053323,0.356411,-0.414553,-0.244836,0.244690,-0.174949,-0.142139,0.236253,-0.140410,-0.236329,0.325199,-0.203743,-0.032641,0.223524,-0.138156,-0.384090,0.304772,-0.222565,-0.160480,0.324810,-0.175396,-0.050130,0.316113,-0.166708,-0.087155,0.324503,-0.165676,0.042506,0.211172,-0.145161,0.010409,0.311516,-0.161566,0.070211,0.361396,-0.592951,-0.083960,0.233553,-0.131246,-0.318760,0.244133,-0.185094,-0.383677,0.241011,-0.194892,-0.306577,0.318441,-0.212929
261,5970.657801,0.253904,0.361227,-0.575258,0.239548,0.363301,-0.397846,0.053329,0.356424,-0.414547,-0.242718,0.243415,-0.175577,-0.139537,0.235815,-0.140546,-0.234204,0.325136,-0.203134,-0.030030,0.223193,-0.138319,-0.381492,0.304019,-0.222463,-0.158173,0.323764,-0.175836,-0.047673,0.315677,-0.166575,-0.084933,0.322747,-0.166727,0.045148,0.211038,-0.144992,0.012550,0.310157,-0.162469,0.070198,0.361377,-0.592922,-0.081599,0.233305,-0.131331,-0.316305,0.243368,-0.185027,-0.381361,0.239368,-0.195602,-0.304136,0.317724,-0.212923
262,5970.666134,0.253906,0.361222,-0.575257,0.239549,0.363299,-0.397848,0.053319,0.356411,-0.414568,-0.239819,0.242812,-0.175507,-0.136784,0.235306,-0.140765,-0.231459,0.324469,-0.203202,-0.027246,0.222950,-0.138429,-0.378830,0.303266,-0.222372,-0.155518,0.323082,-0.176057,-0.045036,0.315150,-0.166819,-0.082197,0.322420,-0.166674,0.047742,0.210887,-0.144925,0.015149,0.309748,-0.162510,0.070199,0.361362,-0.592918,-0.078743,0.232835,-0.131680,-0.313707,0.242587,-0.185028,-0.378469,0.238743,-0.195297,-0.301445,0.316934,-0.212999
263,5970.674467,0.253905,0.361220,-0.575254,0.239542,0.363290,-0.397852,0.053315,0.356398,-0.414572,-0.236368,0.242187,-0.175307,-0.133878,0.234780,-0.141139,-0.228896,0.323747,-0.203462,-0.024105,0.222640,-0.138563,-0.376119,0.302487,-0.222322,-0.152780,0.322415,-0.176458,-0.042381,0.314523,-0.167366,-0.079589,0.321706,-0.167303,0.050673,0.210661,-0.145039,0.017851,0.309565,-0.162521,0.070195,0.361375,-0.592932,-0.076019,0.232494,-0.132013,-0.310931,0.241830,-0.185038,-0.375773,0.237907,-0.195241,-0.298747,0.316110,-0.213180
264,5970.682801,0.253905,0.361225,-0.575256,0.239546,0.363294,-0.397840,0.053328,0.356425,-0.414536,-0.234282,0.241342,-0.176010,-0.131083,0.234139,-0.141829,-0.226102,0.322940,-0.203885,-0.021647,0.222187,-0.139406,-0.373546,0.301782,-0.222282,-0.149992,0.321747,-0.176872,-0.039885,0.312968,-0.169087,-0.076753,0.322160,-0.167004,0.053309,0.210352,-0.145426,0.020779,0.310181,-0.161643,0.070213,0.361405,-0.592963,-0.073163,0.232044,-0.132677,-0.308422,0.241036,-0.185215,-0.373068,0.237143,-0.195261,-0.296098,0.315301,-0.213387
265,5970.691134,0.253905,0.361227,-0.575258,0.239549,0.363296,-0.397842,0.053326,0.356418,-0.414565,-0.231247,0.240950,-0.176040,-0.128044,0.233634,-0.142315,-0.223373,0.322074,-0.204438,-0.018747,0.221705,-0.140180,-0.370744,0.300934,-0.222453,-0.147157,0.321111,-0.177467,-0.036933,0.313559,-0.168349,-0.073975,0.321499,-0.167796,0.056193,0.210008,-0.145911,0.023169,0.308760,-0.163264,0.070203,0.361388,-0.592941,-0.070216,0.231419,-0.133544,-0.305307,0.240296,-0.185336,-0.370576,0.236314,-0.195344,-0.293293,0.314538,-0.213739
266,5970.699467,0.253904,0.361227,-0.575261,0.239540,0.363288,-0.397852,0.053319,0.356412,-0.414565,-0.228551,0.239764,-0.176962,-0.125055,0.232901,-0.143229,-0.220673,0.321236,-0.205113,-0.015811,0.221143,-0.140969,-0.367849,0.300136,-0.222683,-0.144192,0.320396,-0.178357,-0.034133,0.312972,-0.169060,-0.071226,0.320822,-0.168526,0.058878,0.209283,-0.146720,0.025931,0.308256,-0.163917,0.070211,0.361376,-0.592949,-0.067374,0.230853,-0.134352,-0.302523,0.239423,-0.185731,-0.367292,0.235840,-0.195117,-0.290527,0.313622,-0.214243
267,5970.707801,0.253902,0.361226,-0.575254,0.239544,0.363296,-0.397850,0.053322,0.356420,-0.414562,-0.225444,0.239189,-0.177199,-0.122101,0.232125,-0.144117,-0.217335,0.319898,-0.206208,-0.012984,0.220737,-0.141476,-0.365107,0.299334,-0.222975,-0.141435,0.319280,-0.179519,-0.031459,0.310911,-0.171560,-0.068306,0.320016,-0.169646,0.062076,0.208946,-0.147078,0.029042,0.308805,-0.163184,0.070205,0.361379,-0.592942,-0.064417,0.230146,-0.135241,-0.299706,0.238598,-0.186115,-0.364643,0.234988,-0.195238,-0.287615,0.312747,-0.214772
268,5970.716134,0.253907,0.361222,-0.575249,0.239548,0.363286,-0.397849,0.053320,0.356407,-0.414562,-0.222069,0.238034,-0.177871,-0.119044,0.231346,-0.144839,-0.214750,0.319449,-0.206583,-0.009502,0.219876,-0.142249,-0.362111,0.298513,-0.223368,-0.138465,0.318450,-0.180336,-0.028437,0.311607,-0.170711,-0.065388,0.319293,-0.170431,0.064993,0.208262,-0.147716,0.031544,0.307172,-0.165103,0.070206,0.361388,-0.592934,-0.061626,0.229310,-0.136208,-0.296965,0.237762,-0.186576,-0.361576,0.234185,-0.195642,-0.284713,0.311904,-0.215310
269,5970.724467,0.253903,0.361227,-0.575249,0.239546,0.363281,-0.397841,0.053328,0.356422,-0.414541,-0.219728,0.237123,-0.178809,-0.116060,0.230788,-0.145477,-0.211977,0.318605,-0.207272,-0.006963,0.219063,-0.143400,-0.359294,0.297695,-0.223669,-0.135544,0.317562,-0.181296,-0.025596,0.309993,-0.172694,-0.062563,0.318508,-0.171417,0.067721,0.207656,-0.148697,0.033649,0.305718,-0.166903,0.070201,0.361382,-0.592928,-0.058487,0.228661,-0.136997,-0.293648,0.237001,-0.186884,-0.359158,0.233110,-0.196227,-0.281802,0.311065,-0.215822
270,5970.732801,0.253900,0.361225,-0.575250,0.239542,0.363286,-0.397851,0.053322,0.356414,-0.414556,-0.216499,0.236579,-0.179138,-0.113546,0.229068,-0.147518,-0.208907,0.317735,-0.208005,-0.003834,0.218421,-0.144241,-0.356222,0.296906,-0.224089,-0.132491,0.316820,-0.181983,-0.022556,0.310253,-0.172240,-0.059558,0.317865,-0.172065,0.070938,0.207273,-0.149196,0.037536,0.307132,-0.164896,0.070196,0.361383,-0.592930,-0.055320,0.228111,-0.137756,-0.290622,0.236180,-0.187360,-0.355186,0.232271,-0.196335,-0.278790,0.310250,-0.216431
271,5970.741134,0.253906,0.361225,-0.575257,0.239549,0.363291,-0.397852,0.053324,0.356404,-0.414572,-0.213368,0.235919,-0.179688,-0.109781,0.229068,-0.147477,-0.205904,0.317004,-0.208667,-0.000898,0.218093,-0.144801,-0.353220,0.296237,-0.224409,-0.129504,0.316278,-0.182524,-0.019735,0.309381,-0.173300,-0.056691,0.317138,-0.172895,0.074023,0.206856,-0.149755,0.040123,0.305701,-0.166393,0.070203,0.361380,-0.592932,-0.052277,0.227246,-0.138842,-0.287620,0.235392,-0.187920,-0.352450,0.231895,-0.196559,-0.275857,0.309508,-0.216942
272,5970.749467,0.253908,0.361224,-0.575260,0.239551,0.363299,-0.397852,0.053324,0.356406,-0.414570,-0.210220,0.235376,-0.180205,-0.106552,0.228466,-0.148229,-0.202772,0.316226,-0.209261,0.002224,0.217481,-0.145705,-0.350144,0.295526,-0.224779,-0.126458,0.315706,-0.183064,-0.016737,0.309083,-0.173743,-0.053768,0.316002,-0.173795,0.077225,0.206371,-0.150514,0.043313,0.306499,-0.165473,0.070202,0.361371,-0.592936,-0.049119,0.226720,-0.139688,-0.284606,0.234723,-0.188458,-0.349462,0.231311,-0.197048,-0.272795,0.308883,-0.217436
