Format Version,1.1,Take Name,Take 2014-10-28 12.39.08 AM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-28 12:39:08:68,Total Frames,1119

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
627,71.719321,-0.059902,-0.043233,0.008588,-0.997231,0.228617,0.508686,0.366460,0.000159,0.324660,0.520896,-0.258587,0.501318,0.118859,0.516672,-0.269272,0.465242,0.136392,0.499829,-0.477771,0.397531,0.334558,0.497346,-0.460211,0.728411,0.324591,0.517436,-0.259101,0.119031,0.513421,-0.269868,0.136408,0.496706,-0.478143,0.334768,0.493835,-0.460671,0.143838,0.163729,-0.514127,-0.066481,0.305043,-0.485127,0.154404,0.399111,-0.179846,0.072813,0.403384,-0.233104,-0.086595,0.354114,-0.444197,0.026151,0.393131,-0.272075,-0.020322,0.388843,-0.308573,-0.184721,0.308360,-0.476652,0.300315,0.366398,-0.516669,0.319166,0.301393,-0.503556,0.127277,0.373378,-0.525428,0.291587,0.233744,-0.512295,0.016710,0.316934,-0.513951,0.209006,0.306935,-0.547860,0.245093,0.232637,-0.539529,0.118276,0.231649,-0.530521,0.203070,0.156602,-0.515607,0.306835,0.159464,-0.485544,0.234965,0.158587,-0.509556,0.085630,0.168989,-0.495669,0.359460,0.236599,-0.447078,0.180591,0.231619,-0.546158,-0.055932,0.231608,-0.488877,0.279193,0.307169,-0.530445,0.267696,0.372226,-0.537419,0.193011,0.372083,-0.545362,-0.080118,0.376502,-0.341845,0.373921,0.290718,-0.430982,0.127871,0.301986,-0.538748,0.354777,0.354981,-0.463092
628,71.727655,-0.059886,-0.043337,0.009326,-0.997221,0.228706,0.505356,0.366943,0.000157,0.324734,0.517416,-0.259040,0.539822,0.118931,0.513493,-0.269786,0.469429,0.136501,0.496644,-0.478282,0.375895,0.334658,0.493870,-0.460663,0.551078,0.324702,0.513890,-0.259696,0.119104,0.510203,-0.270386,0.136170,0.493220,-0.478398,0.334822,0.490391,-0.461242,0.143470,0.160561,-0.514846,-0.066707,0.302136,-0.485642,0.154386,0.395907,-0.180443,0.072318,0.400366,-0.233374,-0.087117,0.351199,-0.444588,0.026098,0.390099,-0.272595,-0.020523,0.385763,-0.309209,-0.184904,0.305639,-0.477225,0.300236,0.363134,-0.517206,0.319205,0.298173,-0.504487,0.127248,0.370269,-0.526168,0.291304,0.230365,-0.512919,0.016514,0.313883,-0.514484,0.208825,0.303729,-0.548397,0.244746,0.229253,-0.540066,0.118272,0.228659,-0.531614,0.204679,0.154538,-0.517186,0.306462,0.156033,-0.486183,0.234542,0.155272,-0.510014,0.084978,0.165577,-0.495806,0.359159,0.233046,-0.447601,0.180343,0.228369,-0.546875,-0.056205,0.228746,-0.489547,0.278962,0.303731,-0.530979,0.267629,0.368840,-0.537904,0.192981,0.369022,-0.546331,-0.079959,0.373466,-0.343526,0.373875,0.286926,-0.431371,0.127334,0.297742,-0.539103,0.354616,0.351451,-0.463678
629,71.735988,-0.059797,-0.043444,0.009851,-0.997216,0.228797,0.501961,0.367557,0.000246,0.324807,0.513900,-0.259625,0.573609,0.119003,0.510190,-0.270429,0.382624,0.136665,0.490238,-0.479324,0.340966,0.334813,0.486886,-0.461697,0.701053,0.324799,0.510348,-0.260055,0.119226,0.506960,-0.270926,0.136564,0.490276,-0.479157,0.334940,0.486859,-0.461753,0.143105,0.157411,-0.515489,-0.066872,0.299289,-0.486380,0.154269,0.392561,-0.181019,0.072664,0.396963,-0.234249,-0.087230,0.348304,-0.445209,0.026051,0.387342,-0.273010,-0.020588,0.382825,-0.309781,-0.185081,0.302985,-0.477938,0.300113,0.359699,-0.517725,0.319006,0.294765,-0.505077,0.127125,0.367140,-0.526591,0.291010,0.227015,-0.513462,0.016387,0.310952,-0.515205,0.208625,0.300376,-0.549012,0.244492,0.225958,-0.540721,0.117630,0.225227,-0.531630,0.203739,0.149527,-0.516436,0.306049,0.152551,-0.486865,0.234101,0.151868,-0.510729,0.084573,0.162442,-0.496555,0.358891,0.229501,-0.448323,0.180044,0.225116,-0.547484,-0.056481,0.225880,-0.490204,0.278782,0.300393,-0.531552,0.267520,0.365411,-0.538462,0.192719,0.365225,-0.546075,-0.080234,0.370386,-0.343532,0.373563,0.283432,-0.431842,0.127115,0.294621,-0.539636,0.354512,0.347862,-0.464341
630,71.744321,-0.059603,-0.043274,0.010767,-0.997226,0.228889,0.498609,0.367974,0.000164,0.324946,0.510321,-0.260058,0.534026,0.119133,0.506993,-0.270818,0.459803,0.136665,0.490238,-0.479324,0.340966,0.334813,0.486886,-0.461697,0.701053,0.324580,0.506819,-0.261001,0.119374,0.504269,-0.271012,0.136654,0.487253,-0.479664,0.335017,0.483464,-0.462318,0.142604,0.154261,-0.515980,-0.067110,0.296488,-0.486948,0.154169,0.389289,-0.181616,0.072146,0.394396,-0.234174,-0.086958,0.345803,-0.446182,0.025863,0.385055,-0.273596,-0.020693,0.379968,-0.310346,-0.185318,0.300335,-0.478515,0.300057,0.356309,-0.518370,0.318792,0.291381,-0.505704,0.127035,0.364058,-0.527205,0.290670,0.223610,-0.514144,0.016174,0.308023,-0.515805,0.208422,0.297222,-0.549608,0.244170,0.222730,-0.541304,0.117348,0.222200,-0.532099,0.201575,0.146712,-0.517739,0.305631,0.149238,-0.487515,0.233685,0.148637,-0.511242,0.084098,0.159418,-0.496972,0.358603,0.226034,-0.448946,0.179733,0.221956,-0.548072,-0.057169,0.222942,-0.490649,0.278581,0.297107,-0.532175,0.267387,0.362194,-0.539042,0.192771,0.362635,-0.547533,-0.080122,0.367774,-0.344649,0.373295,0.280131,-0.432555,0.126941,0.292394,-0.540251,0.354499,0.344397,-0.465001
631,71.752655,-0.060218,-0.042639,0.011754,-0.997205,0.229086,0.495565,0.368378,0.000387,0.325293,0.507196,-0.260587,0.000000,0.119461,0.504289,-0.271103,0.341847,0.136716,0.487261,-0.479611,0.365013,0.334876,0.483513,-0.462210,0.766355,0.325017,0.503383,-0.261375,0.119420,0.500508,-0.272181,0.136673,0.484038,-0.480210,0.335052,0.479931,-0.463003,0.142157,0.150979,-0.516607,-0.067315,0.293573,-0.487593,0.154027,0.386175,-0.181584,0.072111,0.391252,-0.234747,-0.087238,0.343009,-0.446684,0.025845,0.381233,-0.274256,-0.020623,0.376359,-0.311324,-0.185475,0.297676,-0.479303,0.299901,0.352967,-0.518769,0.318566,0.287895,-0.506325,0.126893,0.360763,-0.527817,0.290339,0.220136,-0.514799,0.015973,0.305001,-0.516452,0.208186,0.293882,-0.550243,0.244084,0.219147,-0.541988,0.116974,0.219017,-0.533006,0.201281,0.143427,-0.518264,0.305158,0.145629,-0.488263,0.233187,0.145188,-0.511934,0.083683,0.156243,-0.497813,0.358207,0.222637,-0.449504,0.179375,0.218641,-0.548731,-0.057192,0.220149,-0.491468,0.278332,0.293578,-0.532706,0.267246,0.358752,-0.539739,0.192690,0.359275,-0.548220,-0.080465,0.364656,-0.344777,0.373200,0.276232,-0.433333,0.126631,0.288228,-0.540912,0.354251,0.340838,-0.465445
632,71.760988,-0.059616,-0.043430,0.011907,-0.997205,0.229091,0.491898,0.369345,0.000221,0.325126,0.503386,-0.261386,0.477132,0.119310,0.500523,-0.272237,0.266285,0.136899,0.483742,-0.480737,0.281198,0.335007,0.476432,-0.463605,0.697834,0.325135,0.499887,-0.261942,0.119493,0.497359,-0.272828,0.136774,0.480735,-0.481005,0.335125,0.476391,-0.463673,0.141691,0.147781,-0.517298,-0.067573,0.290736,-0.488245,0.154038,0.382969,-0.182845,0.072426,0.388217,-0.235593,-0.087288,0.340303,-0.447939,0.025727,0.378329,-0.275055,-0.020864,0.373957,-0.311717,-0.185741,0.294956,-0.479900,0.299660,0.349164,-0.519379,0.318297,0.284385,-0.507013,0.126765,0.357593,-0.528504,0.289983,0.216779,-0.515529,0.015734,0.301966,-0.517074,0.207902,0.290582,-0.550938,0.243735,0.215897,-0.542624,0.116607,0.215915,-0.533657,0.200789,0.140075,-0.518994,0.304684,0.142169,-0.488992,0.232817,0.141733,-0.512596,0.083194,0.153134,-0.498342,0.358127,0.218665,-0.450309,0.179043,0.215377,-0.549444,-0.057503,0.217353,-0.492130,0.278090,0.290218,-0.533530,0.267114,0.355259,-0.540380,0.192531,0.356006,-0.548905,-0.080380,0.361980,-0.346038,0.372832,0.272691,-0.433792,0.126680,0.286019,-0.541833,0.354115,0.337260,-0.466037
633,71.769321,-0.059527,-0.043098,0.012965,-0.997212,0.229144,0.488589,0.369869,0.000167,0.325261,0.499841,-0.261957,0.554783,0.119434,0.497422,-0.272700,0.462992,0.136875,0.480661,-0.481213,0.281198,0.335007,0.476432,-0.463605,0.697834,0.325223,0.496408,-0.262681,0.119541,0.494267,-0.273541,0.136812,0.477584,-0.481642,0.335203,0.472929,-0.464299,0.141211,0.144625,-0.518003,-0.067818,0.287954,-0.488968,0.153931,0.379769,-0.183575,0.071962,0.385083,-0.236155,-0.087490,0.337499,-0.448539,0.025695,0.374988,-0.275796,-0.021002,0.371073,-0.312396,-0.185957,0.292396,-0.480645,0.299659,0.345715,-0.520366,0.318030,0.280971,-0.507773,0.126605,0.354514,-0.529129,0.289586,0.213190,-0.516260,0.015468,0.299001,-0.517729,0.207643,0.287311,-0.551628,0.243361,0.212635,-0.543294,0.116204,0.212831,-0.534310,0.203314,0.139959,-0.522419,0.304194,0.138715,-0.489736,0.232101,0.138606,-0.512893,0.082941,0.150325,-0.499355,0.357601,0.215396,-0.451030,0.178629,0.212153,-0.550086,-0.057930,0.214345,-0.492738,0.277825,0.286882,-0.534214,0.266931,0.351979,-0.541139,0.192343,0.352770,-0.549532,-0.080451,0.359365,-0.346785,0.372582,0.269193,-0.434488,0.126459,0.283007,-0.542490,0.353928,0.333867,-0.466901
634,71.777655,-0.059617,-0.043223,0.013778,-0.997190,0.229226,0.485290,0.370580,0.000177,0.325323,0.496399,-0.262637,0.617010,0.119497,0.494312,-0.273450,0.420971,0.136982,0.477498,-0.481956,0.093950,0.335102,0.472951,-0.464278,0.740183,0.325338,0.493073,-0.263518,0.119983,0.491132,-0.273717,0.136819,0.474491,-0.482318,0.335201,0.469546,-0.465101,0.140740,0.141573,-0.518632,-0.068055,0.285159,-0.489663,0.153829,0.376681,-0.184253,0.072320,0.382200,-0.237011,-0.087652,0.334531,-0.448882,0.025605,0.371829,-0.276569,-0.021098,0.368273,-0.313029,-0.186189,0.289816,-0.481229,0.299538,0.342398,-0.521157,0.317757,0.277602,-0.508497,0.126454,0.351404,-0.529867,0.289218,0.209888,-0.516892,0.015181,0.296047,-0.518383,0.207389,0.284104,-0.552352,0.242927,0.209147,-0.543998,0.115829,0.209667,-0.535045,0.199593,0.133410,-0.520398,0.303707,0.135325,-0.490358,0.231754,0.135271,-0.514074,0.082230,0.147035,-0.499618,0.357205,0.211934,-0.451643,0.178258,0.208927,-0.550757,-0.058376,0.211504,-0.493295,0.277540,0.283504,-0.534869,0.266782,0.348611,-0.541855,0.192119,0.349417,-0.550044,-0.080606,0.356490,-0.347531,0.372409,0.265747,-0.435363,0.126103,0.279735,-0.543124,0.353727,0.330375,-0.467561
635,71.785988,-0.059425,-0.042043,0.014510,-0.997241,0.229374,0.482060,0.371161,0.000200,0.325733,0.492965,-0.263430,0.155387,0.119879,0.491208,-0.273778,0.371439,0.136887,0.471232,-0.483086,0.390140,0.335028,0.466142,-0.465800,0.562891,0.325424,0.489663,-0.264141,0.120173,0.488426,-0.273688,0.136876,0.471364,-0.483109,0.335253,0.466076,-0.465863,0.140218,0.138329,-0.519294,-0.068271,0.282317,-0.490424,0.153705,0.373587,-0.184994,0.072225,0.379184,-0.237775,-0.087794,0.331806,-0.449535,0.025461,0.369664,-0.277197,-0.021259,0.365471,-0.313689,-0.186464,0.287079,-0.481931,0.299342,0.338977,-0.521845,0.317495,0.274170,-0.509218,0.126305,0.347840,-0.530367,0.288843,0.206403,-0.517641,0.015005,0.293154,-0.519215,0.207136,0.280775,-0.553060,0.242606,0.206003,-0.544700,0.115431,0.206557,-0.535648,0.199099,0.130168,-0.521156,0.303254,0.131939,-0.491186,0.231222,0.131980,-0.514718,0.081837,0.143958,-0.500631,0.356888,0.208493,-0.452367,0.177876,0.205723,-0.551509,-0.058699,0.208639,-0.494050,0.277307,0.280108,-0.535632,0.266648,0.345335,-0.542518,0.191970,0.346081,-0.550573,-0.080746,0.353750,-0.348158,0.371970,0.262462,-0.436121,0.125871,0.276686,-0.543892,0.353545,0.326886,-0.468357
636,71.794321,-0.059931,-0.042151,0.015096,-0.997198,0.229373,0.478820,0.371898,0.000431,0.325716,0.489713,-0.264151,0.563091,0.119863,0.488193,-0.274554,0.208972,0.136805,0.468016,-0.483742,0.167100,0.334951,0.462720,-0.466585,0.292925,0.325458,0.486328,-0.264952,0.120129,0.485009,-0.275179,0.136586,0.468089,-0.483633,0.335271,0.462681,-0.466617,0.139771,0.135201,-0.519933,-0.068573,0.279529,-0.491015,0.153629,0.370663,-0.185728,0.071739,0.376266,-0.238425,-0.088110,0.329146,-0.450025,0.025377,0.366615,-0.277812,-0.021367,0.362623,-0.314410,-0.186700,0.284473,-0.482572,0.299156,0.335613,-0.522560,0.317229,0.270848,-0.509956,0.126175,0.345218,-0.531354,0.288489,0.203075,-0.518323,0.014778,0.290246,-0.519902,0.206890,0.277575,-0.553770,0.242219,0.202587,-0.545421,0.115070,0.203430,-0.536398,0.198681,0.126905,-0.521727,0.302765,0.128563,-0.491849,0.230755,0.128734,-0.515428,0.081349,0.141007,-0.501071,0.356270,0.205020,-0.452966,0.177527,0.202556,-0.552238,-0.059061,0.205889,-0.494761,0.277057,0.276818,-0.536390,0.266489,0.342029,-0.543313,0.191814,0.342899,-0.551285,-0.080919,0.350920,-0.348928,0.371710,0.258973,-0.436873,0.125539,0.273521,-0.544533,0.353299,0.323741,-0.469354
637,71.802655,-0.060010,-0.041797,0.015596,-0.997200,0.229371,0.475518,0.372615,0.000258,0.325795,0.486322,-0.264932,0.239668,0.119934,0.485017,-0.275201,0.208972,0.136805,0.468016,-0.483742,0.167100,0.334951,0.462720,-0.466585,0.292925,0.325515,0.483047,-0.265817,0.120144,0.482018,-0.275926,0.136939,0.465142,-0.484574,0.335251,0.459361,-0.467426,0.139341,0.132202,-0.520737,-0.068814,0.276762,-0.491762,0.153427,0.367751,-0.185879,0.072042,0.373393,-0.239305,-0.088163,0.326310,-0.450948,0.025194,0.363865,-0.278693,-0.021482,0.359725,-0.315419,-0.186958,0.281872,-0.483369,0.298905,0.332387,-0.523353,0.316959,0.267489,-0.510689,0.125968,0.342121,-0.531976,0.288097,0.199761,-0.519007,0.014512,0.287374,-0.520627,0.206643,0.274413,-0.554513,0.241838,0.199269,-0.546218,0.114707,0.200318,-0.536833,0.198433,0.123754,-0.522370,0.302276,0.125248,-0.492491,0.230289,0.125518,-0.516170,0.080909,0.138079,-0.502511,0.356166,0.201679,-0.453829,0.177100,0.199424,-0.552890,-0.059468,0.203115,-0.495439,0.276764,0.273562,-0.537076,0.266355,0.338699,-0.544059,0.191650,0.339718,-0.552011,-0.081049,0.348235,-0.349572,0.371508,0.255450,-0.437631,0.125204,0.270588,-0.545158,0.353266,0.319976,-0.470181
638,71.810988,-0.059854,-0.041889,0.016639,-0.997189,0.229494,0.472390,0.373443,0.000214,0.325906,0.482953,-0.265726,0.159634,0.120046,0.482075,-0.276060,0.238595,0.136948,0.465122,-0.484602,0.396384,0.335077,0.459412,-0.467385,0.748081,0.325564,0.479853,-0.266474,0.120178,0.479025,-0.276681,0.136924,0.462067,-0.485352,0.335142,0.456151,-0.467992,0.139195,0.129535,-0.521809,-0.069081,0.274051,-0.492490,0.153366,0.364576,-0.187207,0.071528,0.370357,-0.239845,-0.088505,0.323663,-0.451399,0.025090,0.361087,-0.279333,-0.021617,0.356986,-0.316099,-0.187214,0.279335,-0.483976,0.298692,0.329197,-0.524005,0.316690,0.264265,-0.511415,0.125784,0.339100,-0.532704,0.287750,0.196375,-0.519596,0.014244,0.284479,-0.521282,0.206352,0.271283,-0.555187,0.241507,0.196321,-0.546959,0.114577,0.197545,-0.538129,0.197565,0.120583,-0.522938,0.301805,0.122009,-0.493279,0.229807,0.122327,-0.516774,0.080435,0.135099,-0.502499,0.355808,0.198340,-0.454500,0.176733,0.196348,-0.553571,-0.059797,0.200362,-0.496184,0.276502,0.270364,-0.537803,0.266170,0.335494,-0.544785,0.191450,0.336586,-0.552648,-0.081217,0.345472,-0.350324,0.371173,0.252040,-0.438108,0.125083,0.267505,-0.546012,0.353023,0.316613,-0.470629
639,71.819321,-0.060020,-0.042006,0.016955,-0.997169,0.229469,0.469271,0.374119,0.000176,0.325859,0.479807,-0.266379,0.207899,0.120001,0.479055,-0.276768,0.361292,0.136937,0.459141,-0.485996,0.456272,0.335052,0.452901,-0.468797,0.588728,0.325560,0.476589,-0.267167,0.120230,0.476069,-0.277373,0.136883,0.459163,-0.485986,0.335245,0.452843,-0.468827,0.138361,0.126184,-0.521993,-0.069371,0.271411,-0.493179,0.153231,0.361605,-0.187834,0.071835,0.367558,-0.240687,-0.089096,0.320798,-0.451770,0.024929,0.358196,-0.280044,-0.021788,0.354697,-0.316616,-0.187459,0.276806,-0.484691,0.298505,0.326100,-0.524737,0.316393,0.261065,-0.512073,0.125608,0.336243,-0.533384,0.287360,0.193493,-0.520382,0.014005,0.281700,-0.521925,0.206075,0.268291,-0.555851,0.241078,0.193151,-0.547648,0.113977,0.194542,-0.538510,0.197121,0.117645,-0.523837,0.301241,0.118780,-0.494293,0.229326,0.119274,-0.517515,0.079940,0.132111,-0.503327,0.355180,0.195036,-0.455045,0.176375,0.193338,-0.554241,-0.060182,0.197753,-0.496751,0.276250,0.267222,-0.538466,0.265963,0.332377,-0.545409,0.191259,0.333564,-0.553331,-0.081616,0.342756,-0.350456,0.370890,0.248807,-0.438850,0.124602,0.263912,-0.546663,0.352766,0.313352,-0.471494
640,71.827655,-0.059921,-0.041763,0.017970,-0.997167,0.229513,0.466164,0.374846,0.000208,0.325963,0.476471,-0.267137,0.162689,0.120100,0.476144,-0.277452,0.298692,0.136937,0.459141,-0.485996,0.456272,0.335052,0.452901,-0.468797,0.588728,0.325579,0.473405,-0.267874,0.120202,0.473144,-0.278033,0.136861,0.456275,-0.486584,0.335082,0.449797,-0.469338,0.137955,0.123348,-0.522678,-0.069616,0.268801,-0.493842,0.153083,0.358636,-0.188441,0.071274,0.364586,-0.241158,-0.089119,0.318193,-0.452604,0.024838,0.355277,-0.280514,-0.021932,0.351993,-0.317247,-0.187775,0.274308,-0.485251,0.298295,0.322892,-0.525425,0.316092,0.257992,-0.512775,0.125439,0.333372,-0.534031,0.286995,0.190318,-0.521071,0.013769,0.279021,-0.522655,0.205779,0.265348,-0.556547,0.240752,0.190181,-0.548374,0.113855,0.191868,-0.539656,0.196611,0.114647,-0.524437,0.300873,0.115675,-0.494547,0.228864,0.116276,-0.518062,0.079537,0.129355,-0.503984,0.355085,0.191919,-0.455899,0.175992,0.190424,-0.554912,-0.060484,0.195067,-0.497581,0.275937,0.264135,-0.539089,0.265771,0.329316,-0.546070,0.191092,0.330633,-0.554029,-0.081590,0.340231,-0.351513,0.370714,0.245592,-0.439682,0.124162,0.260682,-0.547087,0.352591,0.310120,-0.472129
641,71.835988,-0.059597,-0.041668,0.018562,-0.997180,0.229523,0.463120,0.375421,0.000199,0.325997,0.473239,-0.267715,0.009848,0.120133,0.473159,-0.278009,0.417141,0.136927,0.456282,-0.486566,0.539599,0.335037,0.449800,-0.469392,0.640495,0.325381,0.469959,-0.268908,0.120124,0.470091,-0.278627,0.136815,0.453348,-0.487155,0.335007,0.446614,-0.469849,0.137478,0.120402,-0.523479,-0.069869,0.266136,-0.494494,0.152884,0.355499,-0.189076,0.071506,0.361708,-0.241953,-0.089115,0.315768,-0.453412,0.024622,0.352500,-0.281273,-0.022164,0.348670,-0.317938,-0.187929,0.271986,-0.486126,0.298103,0.319774,-0.526060,0.315807,0.254787,-0.513392,0.125256,0.330436,-0.534695,0.286377,0.187128,-0.521598,0.013487,0.276246,-0.523296,0.205506,0.262378,-0.557176,0.240357,0.187055,-0.548887,0.113163,0.188803,-0.539808,0.196530,0.111637,-0.525105,0.300402,0.112535,-0.495360,0.228383,0.113181,-0.518906,0.079103,0.126539,-0.504853,0.354724,0.188672,-0.456599,0.175650,0.187442,-0.555604,-0.060821,0.192565,-0.498367,0.275682,0.261067,-0.539751,0.265519,0.326176,-0.546641,0.190870,0.327637,-0.554609,-0.081869,0.336876,-0.351454,0.370202,0.242461,-0.440279,0.124226,0.258872,-0.548019,0.352297,0.306926,-0.472714
642,71.844321,-0.059285,-0.041725,0.019176,-0.997184,0.229459,0.459991,0.375981,0.000403,0.325923,0.469923,-0.268250,0.000000,0.120061,0.470095,-0.278584,0.630389,0.136877,0.453338,-0.487150,0.556165,0.334872,0.443482,-0.470424,0.826431,0.325480,0.466883,-0.268820,0.120034,0.467041,-0.279113,0.136756,0.450361,-0.487686,0.334952,0.443436,-0.470427,0.136970,0.117479,-0.524025,-0.070199,0.263428,-0.495087,0.152684,0.352469,-0.189679,0.070891,0.358598,-0.242409,-0.089236,0.313239,-0.454641,0.024448,0.349456,-0.281753,-0.022316,0.345872,-0.318622,-0.188243,0.269385,-0.486745,0.297876,0.316719,-0.526566,0.315473,0.251683,-0.514051,0.125024,0.327639,-0.535549,0.286227,0.184067,-0.522400,0.013229,0.273500,-0.523939,0.205233,0.259328,-0.557828,0.239989,0.184052,-0.549592,0.112811,0.185891,-0.540547,0.195642,0.109065,-0.526206,0.299936,0.109401,-0.496074,0.227906,0.110230,-0.519629,0.078619,0.123839,-0.506025,0.354310,0.185435,-0.457286,0.175232,0.184620,-0.556266,-0.061234,0.189840,-0.499070,0.275378,0.257968,-0.540383,0.265284,0.323126,-0.547232,0.190672,0.324665,-0.555192,-0.082003,0.334789,-0.352802,0.369949,0.239037,-0.440782,0.124024,0.256137,-0.548736,0.352056,0.303711,-0.473194
643,71.852655,-0.059368,-0.041921,0.019376,-0.997167,0.229322,0.456920,0.376510,0.000139,0.325745,0.466832,-0.268740,0.295577,0.119888,0.467081,-0.279159,0.559626,0.136784,0.450286,-0.487715,0.647021,0.334872,0.443482,-0.470424,0.826431,0.325435,0.463653,-0.269289,0.119953,0.464059,-0.279587,0.136702,0.447508,-0.488123,0.334870,0.440241,-0.470836,0.136556,0.114663,-0.524891,-0.070469,0.260891,-0.495788,0.152465,0.349438,-0.190192,0.070742,0.355834,-0.242964,-0.089490,0.310681,-0.455194,0.024166,0.346723,-0.282462,-0.022544,0.343567,-0.319084,-0.188566,0.266800,-0.487332,0.297661,0.313617,-0.527171,0.315160,0.248674,-0.514670,0.124881,0.324808,-0.536328,0.285819,0.181105,-0.523075,0.012946,0.270809,-0.524541,0.204960,0.256445,-0.558425,0.239605,0.181174,-0.550266,0.112406,0.183029,-0.540961,0.199335,0.109804,-0.531171,0.299433,0.106335,-0.496760,0.227368,0.107196,-0.520303,0.078133,0.120891,-0.506244,0.353932,0.182302,-0.457923,0.174837,0.181678,-0.556946,-0.061665,0.187206,-0.499667,0.275069,0.254979,-0.540934,0.265145,0.320153,-0.547780,0.190477,0.322102,-0.556223,-0.082137,0.331539,-0.353206,0.369713,0.235896,-0.441567,0.123420,0.253099,-0.549008,0.351848,0.300551,-0.473868
644,71.860988,-0.059128,-0.041936,0.020151,-0.997166,0.229261,0.453854,0.376956,0.000160,0.325685,0.463560,-0.269169,0.226943,0.119829,0.464128,-0.279615,0.525934,0.136727,0.447420,-0.488177,0.576598,0.334802,0.440306,-0.470864,0.748304,0.325353,0.460372,-0.269736,0.119602,0.461173,-0.280596,0.136653,0.444564,-0.488660,0.334668,0.437001,-0.470952,0.136045,0.111892,-0.525500,-0.070753,0.258281,-0.496461,0.152125,0.346527,-0.190126,0.070494,0.352820,-0.243524,-0.090081,0.307610,-0.455105,0.024011,0.343778,-0.282880,-0.022775,0.340352,-0.319760,-0.188837,0.264440,-0.488033,0.297418,0.310589,-0.527729,0.314860,0.245565,-0.515175,0.124586,0.322018,-0.536615,0.285423,0.178067,-0.523719,0.012610,0.268069,-0.525055,0.204653,0.253528,-0.559041,0.239151,0.178148,-0.550803,0.112021,0.180328,-0.541895,0.194721,0.102566,-0.527240,0.298934,0.103270,-0.497432,0.226978,0.104147,-0.520802,0.077631,0.118097,-0.506933,0.353516,0.179157,-0.458543,0.174453,0.178833,-0.557610,-0.062018,0.184581,-0.500304,0.274783,0.251954,-0.541507,0.264909,0.317180,-0.548329,0.190138,0.319258,-0.556723,-0.082345,0.328997,-0.353782,0.369303,0.232684,-0.441960,0.123108,0.250300,-0.549671,0.351566,0.297387,-0.474406
645,71.869321,-0.059215,-0.042509,0.021162,-0.997115,0.229048,0.450797,0.377460,0.000297,0.325354,0.460328,-0.269552,0.262231,0.119514,0.461298,-0.280258,0.000000,0.136642,0.444532,-0.488797,0.295737,0.334681,0.437032,-0.471232,0.104012,0.325238,0.457205,-0.270225,0.119480,0.458274,-0.281102,0.136560,0.441807,-0.489094,0.334678,0.434184,-0.471757,0.135533,0.109011,-0.526099,-0.071144,0.255658,-0.496913,0.151930,0.343488,-0.191216,0.070738,0.350155,-0.244184,-0.090361,0.304917,-0.455476,0.023746,0.341243,-0.283650,-0.022990,0.337745,-0.320267,-0.189148,0.261935,-0.488576,0.297150,0.307597,-0.528224,0.314498,0.242657,-0.515802,0.124360,0.319218,-0.537175,0.285026,0.175075,-0.524291,0.012336,0.265490,-0.525699,0.204333,0.250682,-0.559568,0.238800,0.175291,-0.551427,0.111621,0.177656,-0.542464,0.194151,0.100233,-0.527995,0.298426,0.100258,-0.498003,0.226375,0.101386,-0.521589,0.077106,0.115364,-0.507423,0.353122,0.176094,-0.459146,0.174042,0.175958,-0.558215,-0.062434,0.182029,-0.501048,0.274418,0.249078,-0.542014,0.264662,0.314249,-0.548813,0.189909,0.316391,-0.557217,-0.082695,0.326868,-0.354637,0.369020,0.229792,-0.442761,0.122936,0.247492,-0.550303,0.351312,0.294332,-0.474909
